AMD Athlon II N370 Dual-Core; ; S1g4; 2.5GHZ; ; 2; 2; 35W; ; ; 
AMD Athlon II Neo K125; Laptop; S1; 1.7GHZ; ; 1; 1; 12W; ; ; 
AMD Athlon II Neo K145; Laptop; S1; 1.8GHZ; ; 1; 1; 12W; ; ; 
AMD Athlon II Neo K325 Dual-Core; Laptop; ; 1.3GHZ; ; 2; 2; 12W; ; ; 
AMD Athlon II Neo K345 Dual-Core; Laptop; ; 1.4GHZ; ; 2; 2; 12W; ; ; 
AMD Athlon II Neo N36L Dual-Core; Laptop; ; 1.3GHZ; ; 2; 2; 12W; ; ; 
AMD Athlon II P320 Dual-Core; ; ; 2.1GHZ; ; 2; 2; 25W; ; ; 
AMD Athlon II P340 Dual-Core; ; S1g4; 2.2GHZ; ; 2; 2; 25W; ; ; 
AMD Athlon II P360 Dual-Core; ; S1g4; 2.3GHZ; ; 2; 2; 25W; ; ; 
AMD Athlon II X2 210e; Desktop; AM3; 2.6GHZ; ; 2; 2; 45W; ; ; 
AMD Athlon II X2 215; Desktop; AM3; 2.7GHZ; ; 2; 2; 65W; ; ; 
AMD Athlon II X2 220; Desktop; AM3; 2.8GHZ; ; 2; 2; 65W; ; ; 
AMD Athlon II X2 235e; Desktop; AM3; 2.7GHZ; ; 2; 2; 45W; ; ; 
AMD Athlon II X2 240; Desktop; AM3; 2.8GHZ; ; 2; 2; 45W; ; ; 
AMD Athlon II X2 240e; Desktop; AM3; 2.8GHZ; ; 2; 2; 45W; ; ; 
AMD Athlon II X2 245; Desktop; AM3; 2.9GHZ; ; 2; 2; 45W; ; ; 
AMD Athlon II X2 245e; Desktop; AM3; 2.9GHZ; ; 2; 2; 45W; ; ; 
AMD Athlon II X2 250; Desktop; AM3; 3.0GHZ; ; 2; 2; 45W; ; ; 
AMD Athlon II X2 250e; Desktop; AM3; 3.0GHZ; ; 2; 2; 45W; ; ; 
AMD Athlon II X2 250u; Desktop; AM3; 1.6GHZ; ; 2; 2; 25W; ; ; 
AMD Athlon II X2 255; Desktop; AM3; 3.1GHZ; ; 2; 2; 65W; ; ; 
AMD Athlon II X2 260; Desktop; AM3; 3.2GHZ; ; 2; 2; 65W; ; ; 
AMD Athlon II X2 260u; Desktop; AM3; 1.8GHZ; ; 2; 2; 25W; ; ; 
AMD Athlon II X2 265; Desktop; AM3; 3.3GHZ; ; 2; 2; 65W; ; ; 
AMD Athlon II X2 270; Desktop; AM3; 3.4GHZ; ; 2; 2; 65W; ; ; 
AMD Athlon II X2 270u; Desktop; AM3; 2.0GHZ; ; 2; 2; 25W; ; ; 
AMD Athlon II X2 280; ; AM3; 3.6GHZ; ; 2; 2; 65W; ; ; 
AMD Athlon II X2 4300e; ; ; 2.6GHZ; ; 2; 2; 13W; ; ; 
AMD Athlon II X2 4400e; ; ; 2.7GHZ; ; 2; 2; 37W; ; ; 
AMD Athlon II X2 4450e; Desktop; AM2; 2.3GHZ; ; 2; 2; 45W; ; ; 
AMD Athlon II X2 B22; Desktop; AM3; 2.8GHZ; ; 2; 2; 65W; ; ; 
AMD Athlon II X2 B24; Desktop; AM3; 3.0GHZ; ; 2; 2; 65W; ; ; 
AMD Athlon II X2 B26; ; ; 3.2GHZ; ; 2; 2; 65W; ; ; 
AMD Athlon II X2 B28; Desktop; AM3; 3.4GHZ; ; 2; 2; 65W; ; ; 
AMD Athlon II X3 400e; Desktop; AM3; 2.2GHZ; ; 3; 3; 45W; ; ; 
AMD Athlon II X3 405e; Desktop; AM3; 2.3GHZ; ; 3; 3; 45W; ; ; 
AMD Athlon II X3 415e; Desktop; AM3; 2.5GHZ; ; 3; 3; 45W; ; ; 
AMD Athlon II X3 420e; Desktop; AM3; 2.6GHZ; ; 3; 3; 45W; ; ; 
AMD Athlon II X3 425; Desktop; AM3; 2.7GHZ; ; 3; 3; 95W; ; ; 
AMD Athlon II X3 435; Desktop; AM3; 2.9GHZ; ; 3; 3; 95W; ; ; 
AMD Athlon II X3 440; Desktop; AM3; 3.0GHZ; ; 3; 3; 95W; ; ; 
AMD Athlon II X3 445; Desktop; AM3; 3.1GHZ; ; 3; 3; 95W; ; ; 
AMD Athlon II X3 450; Desktop; AM3; 3.2GHZ; ; 3; 3; 95W; ; ; 
AMD Athlon II X3 455; Desktop; AM3; 3.3GHZ; ; 3; 3; 95W; ; ; 
AMD Athlon II X3 460; Desktop; AM3; 3.4GHZ; ; 3; 3; 95W; ; ; 
AMD Athlon II X4 553; ; ; 3.0GHZ; ; 4; 4; ; ; ; 
AMD Athlon II X4 555; ; ; 3.2GHZ; ; 4; 4; ; ; ; 
AMD Athlon II X4 557; Desktop; AM3; 3.2GHZ; 3.7GHZ; 4; 4; 160W; ; ; 
AMD Athlon II X4 559; ; ; 3.4GHZ; ; 4; 4; ; ; ; 
AMD Athlon II X4 600e; Desktop; AM3; 2.2GHZ; ; 4; 4; 45W; ; ; 
AMD Athlon II X4 605e; Desktop; AM3; 2.3GHZ; ; 4; 4; 45W; ; ; 
AMD Athlon II X4 610e; Desktop; AM3; 2.4GHZ; ; 4; 4; 45W; ; ; 
AMD Athlon II X4 615e; Desktop; AM3; 2.5GHZ; ; 4; 4; 45W; ; ; 
AMD Athlon II X4 620; Desktop; AM3; 2.6GHZ; ; 4; 4; 95W; ; ; 
AMD Athlon II X4 630; Desktop; AM3; 2.8GHZ; ; 4; 4; 95W; ; ; 
AMD Athlon II X4 631 Quad-Core; Desktop; FM1; 2.6GHZ; ; 4; 4; 100W; ; ; 
AMD Athlon II X4 635; Desktop; AM3; 2.9GHZ; ; 4; 4; 95W; ; ; 
AMD Athlon II X4 638 Quad-Core; Desktop; FM1; 2.7GHZ; ; 4; 4; 65W; ; ; 
AMD Athlon II X4 640; Desktop; AM3; 3.0GHZ; ; 4; 4; 95W; ; ; 
AMD Athlon II X4 641 Quad-Core; Desktop; FM1; 2.8GHZ; ; 4; 4; 100W; ; ; 
AMD Athlon II X4 645; Desktop; AM3; 3.1GHZ; ; 4; 4; 95W; ; ; 
AMD Athlon II X4 650; ; ; 3.2GHZ; ; 4; 4; 95W; ; ; 
AMD Athlon II X4 651 Quad-Core; ; FM1; 3.0GHZ; ; 4; 4; 100W; ; ; 
AMD Athlon II X4 655; ; AM2+(940-pin); 3.3GHZ; ; 4; 4; 95W; ; ; 
AMD Athlon L110; ; ; 1.2GHZ; ; 1; 1; 13W; ; ; 
AMD Athlon LE-1600; Desktop; AM2; 2.2GHZ; ; 1; 1; 45W; ; ; 
AMD Athlon LE-1620; Desktop; AM2; 2.4GHZ; ; 1; 1; 45W; ; ; 
AMD Athlon LE-1640; Desktop; AM2; 2.7GHZ; ; 1; 1; 45W; ; ; 
AMD Athlon LE-1660; Desktop; AM2; 2.8GHZ; ; 1; 1; 45W; ; ; 
AMD Athlon Neo MV-40; ; ; 1.6GHZ; ; 1; 1; 15W; ; ; 
AMD Athlon Neo X2 Dual Core 6850e; ; ; 1.8GHZ; ; 2; 2; 22W; ; ; 
AMD Athlon Neo X2 Dual Core L325; ; ; 1.5GHZ; ; 2; 2; 18W; ; ; 
AMD Athlon Neo X2 Dual Core L335; ; ; 1.6GHZ; ; 2; 2; 18W; ; ; 
AMD Athlon PRO 200GE; Desktop; AM4; 3.2GHZ; ; 2; 4; 35W; ; ; 
AMD Athlon PRO 300GE; Desktop; AM4; 3.4GHZ; ; 2; 4; 35W; ; ; 
AMD Athlon Silver 3050e; Laptop; ; 1.4GHZ; 2.8GHZ; 2; 4; 6W; ; ; 
AMD Athlon Silver 3050GE; Laptop; AM4; 3.4GHZ; 3.4GHZ; 2; 4; 35W; ; ; 
AMD Athlon Silver 3050U; Laptop; FP5; 2.3GHZ; 3.2GHZ; 2; 2; 15W; 12W; 25W; 
AMD Athlon Silver PRO 3125GE; Desktop; AM4; 3.4GHZ; ; 2; 4; 35W; ; ; 
AMD Athlon TF-20; ; ; 1.6GHZ; ; 1; 1; 15W; ; ; 
AMD Athlon TF-36; ; ; 2.0GHZ; ; 1; 1; 25W; ; ; 
AMD Athlon X2 215; ; ; 2.7GHZ; ; 2; 2; 65W; ; ; 
AMD Athlon X2 240; ; ; 2.8GHZ; ; 2; 2; 45W; ; ; 
AMD Athlon X2 240e; ; ; 2.8GHZ; ; 2; 2; 45W; ; ; 
AMD Athlon X2 250; ; ; 3.0GHZ; ; 2; 2; 65W; ; ; 
AMD Athlon X2 255; ; AM2+/AM3; 3.1GHZ; ; 2; 2; 65W; ; ; 
AMD Athlon X2 280; ; AM3; 3.6GHZ; ; 2; 2; 65W; ; ; 
AMD Athlon X2 340 Dual Core; ; ; 3.2GHZ; 3.6GHZ; 2; 2; 65W; ; ; 
AMD Athlon X2 370K Dual Core; ; ; 4.0GHZ; 4.2GHZ; 1; 2; 65W; ; ; 
AMD Athlon X2 Dual Core 3250e; ; ; 1.5GHZ; ; 2; 2; 22W; ; ; 
AMD Athlon X2 Dual Core 6850e; ; ; 1.8GHZ; ; 2; 2; 22W; ; ; 
AMD Athlon X2 Dual Core BE-2300; Desktop; AM2; 1.9GHZ; ; 2; 2; 45W; ; ; 
AMD Athlon X2 Dual Core BE-2350; Desktop; AM2; 2.1GHZ; ; 2; 2; 45W; ; ; 
AMD Athlon X2 Dual Core BE-2400; Desktop; FT1; 2.3GHZ; ; 2; 2; 18W; ; ; 
AMD Athlon X2 Dual Core L310; Laptop; S1; 1.2GHZ; ; 2; 2; 13W; ; ; 
AMD Athlon X3 425; ; ; 2.7GHZ; ; 3; 3; 95W; ; ; 
AMD Athlon X3 435; ; ; 2.9GHZ; ; 3; 3; 95W; ; ; 
AMD Athlon X3 440; ; ; 3.0GHZ; ; 3; 3; 95W; ; ; 
AMD Athlon X3 455; ; AM2+/AM3; 3.3GHZ; ; 3; 3; 95W; ; ; 
AMD Athlon X4 530; Desktop; AM1; 2.0GHZ; ; 4; 4; 25W; ; ; 
AMD Athlon X4 620; ; ; 2.6GHZ; ; 4; 4; 95W; ; ; 
AMD Athlon X4 640; ; ; 3.0GHZ; ; 4; 4; 95W; ; ; 
AMD Athlon X4 730; Desktop; FM2; 2.8GHZ; 3.2GHZ; 2; 4; 65W; ; ; 
AMD Athlon X4 740 Quad Core; Desktop; FM2; 3.2GHZ; 3.7GHZ; 2; 4; 65W; ; ; 
AMD Athlon X4 750 Quad Core; Desktop; FM2; 3.4GHZ; 3.9GHZ; 4; 4; 65W; ; ; 
AMD Athlon X4 750K Quad Core; ; FM2; 3.4GHZ; 4.0GHZ; 2; 4; 100W; ; ; 
AMD Athlon X4 760K Quad Core; Desktop; FM2; 3.8GHZ; 4.1GHZ; 2; 4; 100W; ; ; 
AMD Athlon X4 830; Desktop; FM2+; 3.0GHZ; 34.0GHZ; 2; 4; 65W; ; ; 
AMD Athlon X4 840; Desktop; FM2+; 3.1GHZ; 3.8GHZ; 2; 4; 65W; ; ; 
AMD Athlon X4 845; Desktop; FM2+; 3.5GHZ; 3.8GHZ; 2; 4; 65W; ; ; 
AMD Athlon X4 860K; Desktop; FM2+; 3.7GHZ; 4.0GHZ; 2; 4; 95W; ; ; 
AMD Athlon X4 870K; Desktop; FM2+; 3.9GHZ; 4.1GHZ; 2; 4; 95W; ; ; 
AMD Athlon X4 880K; Desktop; FM2+; 4.0GHZ; 4.2GHZ; 2; 4; 95W; ; ; 
AMD Athlon X4 950; Desktop; AM4; 3.5GHZ; 3.8GHZ; 4; 4; 65W; 45W; ; 
AMD Athlon XP1600+; ; ; 1.4GHZ; ; 1; 1; ; ; ; 
AMD Athlon XP2400+; ; ; 2.0GHZ; ; 1; 1; ; ; ; 
AMD Athlon XP 1500+; ; ; 1.3GHZ; ; 1; 1; ; ; ; 
AMD Athlon XP 1600+; ; ; 1.4GHZ; ; 1; 1; ; ; ; 
AMD Athlon XP 1700+; Desktop; SocketA(462); 1.5GHZ; ; 1; 1; 64W; ; ; 
AMD Athlon XP 1800+; Desktop; SocketA; 1.5GHZ; ; 1; 1; 66W; ; ; 
AMD Athlon XP 1900+; ; ; 1.6GHZ; ; 1; 1; ; ; ; 
AMD Athlon XP 2000+; Desktop; SocketA; 1.7GHZ; ; 1; 1; 70W; ; ; 
AMD Athlon XP 2100+; ; ; 1.7GHZ; ; 1; 1; ; ; ; 
AMD Athlon XP 2200+; ; ; 1.8GHZ; ; 1; 1; ; ; ; 
AMD Athlon XP 2400+; ; ; 2.0GHZ; ; 1; 1; ; ; ; 
AMD Athlon XP 2500+; ; ; 1.9GHZ; ; 1; 1; ; ; ; 
AMD Athlon XP 2600+; ; ; 2.1GHZ; ; 1; 1; ; ; ; 
AMD Athlon XP 2700+; ; ; 2.2GHZ; ; 1; 1; ; ; ; 
AMD Athlon XP 2800+; ; 754; 2.3GHZ; ; 1; 1; 89W; ; ; 
AMD Athlon XP 2900+; ; ; 2.0GHZ; ; 1; 1; ; ; ; 
AMD Athlon XP 3000+; Desktop; SocketA; 2.2GHZ; ; 1; 1; 62W; ; ; 
AMD Athlon XP 3100+; ; ; 2.2GHZ; ; 1; 1; ; ; ; 
AMD Athlon XP 3200+; ; AM2; 2.2GHZ; ; 1; 1; 62W; ; ; 
AMD C-30; Laptop; FT1; 1.2GHZ; ; 1; 1; 9W; ; ; 
AMD C-50; Laptop; FT1; 1.0GHZ; ; 2; 2; 9W; ; ; 
AMD C-60; ; ; 1.0GHZ; 1.3GHZ; 2; 2; 9W; ; ; 
AMD C-60 APU; ; ; 1.0GHZ; 1.3GHZ; 2; 2; 9W; ; ; 
AMD C-70 APU; ; ; 1.0GHZ; 1.3GHZ; 2; 2; 9W; ; ; 
AMD E1 Micro-6200T APU; Laptop; FT3b; 1.0GHZ; 1.4GHZ; 2; 2; 3.95W; ; ; 
AMD E1-1200 APU; Laptop; FT1; 1.4GHZ; ; 2; 2; 18W; ; ; 
AMD E1-1500 APU; Laptop; FT1; 1.5GHZ; ; 2; 2; 18W; ; ; 
AMD E1-2100 APU; Laptop; FT3; 1.0GHZ; ; 2; 2; 9W; ; ; 
AMD E1-2200 APU; Laptop; FT3; 1.1GHZ; ; 2; 2; 9W; ; ; 
AMD E1-2500 APU; Laptop; FT3; 1.4GHZ; ; 2; 2; 15W; ; ; 
AMD E1-6010 APU; Laptop; FT3b; 1.4GHZ; ; 2; 2; 10W; ; ; 
AMD E1-6015 APU; Laptop; BGA769(FT3b); 1.4GHZ; ; 2; 2; ; ; ; 
AMD E1-6050J APU; ; ; 1.4GHZ; ; 2; 2; 10W; ; ; 
AMD E1-7010 APU; Laptop; BGA769(FT3b); 1.5GHZ; ; 2; 2; 10W; ; ; 
AMD E2-1800 APU; Desktop; FT1; 1.7GHZ; ; 2; 2; 18W; ; ; 
AMD E2-2000 APU; Laptop; BGA413,FT1; 1.8GHZ; ; 2; 2; 18W; ; ; 
AMD E2-3000 APU; Laptop; FT3; 1.7GHZ; ; 2; 2; 15W; ; ; 
AMD E2-3000M APU; Laptop; FS1; 1.8GHZ; 2.4GHZ; 2; 2; 35W; ; ; 
AMD E2-3200 APU; Desktop; FM1; 2.4GHZ; ; 2; 2; 65W; ; ; 
AMD E2-3800 APU; Laptop; FT3; 1.3GHZ; ; 4; 4; 15W; ; ; 
AMD E2-6110 APU; Laptop; AM1,FT3b; 1.5GHZ; ; 4; 4; 15W; ; ; 
AMD E2-7110 APU; Laptop; FP4BGA; 1.8GHZ; ; 4; 4; 15W; ; ; 
AMD E2-9000; Laptop; ; 1.8GHZ; 2.2GHZ; 2; 2; 10W; ; ; 
AMD E2-9000e; Laptop; ; 1.5GHZ; 2.0GHZ; 2; 2; 6W; ; ; 
AMD E2-9010; Laptop; FP4; 2.0GHZ; 2.2GHZ; 2; 2; 15W; 10W; ; 
AMD E2-9030; Desktop; BGA(FT4); 2.0GHZ; 2.2GHZ; 2; 2; ; ; ; 
AMD E-240; Laptop; FT1; 1.5GHZ; ; 1; 1; 18W; ; ; 
AMD E-300 APU; Laptop; FT1; 1.3GHZ; ; 2; 2; 18W; ; ; 
AMD E-350; ; ; 1.6GHZ; ; 2; 2; 18W; ; ; 
AMD E-350 APU; Desktop/Laptop; FT1BGA; 1.6GHZ; ; 2; 2; 18W; ; ; 
AMD E-350D APU; ; ; 1.6GHZ; ; 2; 2; 18W; ; ; 
AMD E-450 APU; Laptop; FT1; 1.7GHZ; ; 2; 2; 18W; ; ; 
AMD Embedded G-Series GX-215JJ Radeon R2E; Laptop/Mobile/Embedded; FP4; 1.5GHZ; 2.0GHZ; 2; 2; 10W; 6W; ; 
AMD Embedded G-Series GX-224IJ Radeon R4E; Laptop/Mobile/Embedded; FP4; 2.4GHZ; 2.8GHZ; 2; 2; 15W; 10W; ; 
AMD Embedded G-Series GX-420GI Radeon R7E; Laptop/Mobile/Embedded; FP4; 2.0GHZ; 2.2GHZ; 4; 4; 16.1W; ; ; 
AMD Embedded R-Series RX-216GD; Laptop/Mobile/Embedded; BGA(FP4); 1.6GHZ; 3.0GHZ; 2; 2; 15W; 12W; ; 
AMD Embedded R-Series RX-418GD Radeon R6; Laptop/Mobile/Embedded; FP4; 1.8GHZ; 3.2GHZ; 4; 4; 35W; ; ; 
AMD Embedded R-Series RX-421BD; Laptop/Mobile/Embedded; BGA(FP4); 2.1GHZ; 3.4GHZ; 4; 4; 35W; 12W; ; 
AMD EPYC 7B13; Server; ; 2.2GHZ; ; 60; 60; ; ; ; 
AMD EPYC 7F32; Server; SP3; 3.7GHZ; 3.9GHZ; 8; 16; 180W; ; ; 
AMD EPYC 7F52; Server; SP3; 3.5GHZ; 3.9GHZ; 16; 32; 240W; ; ; 
AMD EPYC 7J13; Server; ; 2.6GHZ; 3.5GHZ; 64; 128; ; ; ; 
AMD EPYC 7K62 48-Core; ; ; 2.6GHZ; ; 4; 4; ; ; ; 
AMD EPYC 7R32; Server; ; ; 3.3GHZ; 48; 96; ; ; ; 
AMD EPYC 73F3; Server; SP3; 3.5GHZ; 4.0GHZ; 16; 32; 240W; 225W; ; 
AMD EPYC 74F3; Server; SP3; 3.2GHZ; 4.0GHZ; 24; 48; 240W; 225W; ; 
AMD EPYC 75F3; Server; SP3; 3.0GHZ; 4.0GHZ; 32; 64; 280W; 225W; ; 
AMD EPYC 3101 4-Core; ; ; 2.1GHZ; ; 4; 4; ; ; ; 
AMD EPYC 3201; Server; SP4r2; 1.5GHZ; 3.1GHZ; 8; 8; 30W; ; ; 
AMD EPYC 3251; Server; SP4r2; 2.5GHZ; 3.1GHZ; 8; 16; 50W; ; ; 
AMD EPYC 7232P; Server; SP3; 3.1GHZ; 3.2GHZ; 8; 16; 120W; ; ; 
AMD EPYC 7251; Server; SP3; 2.1GHZ; 2.9GHZ; 8; 16; 120W; ; ; 
AMD EPYC 7252; Server; SP3; 3.1GHZ; 3.2GHZ; 8; 16; 120W; ; ; 
AMD EPYC 7262; Server; SP3; 3.2GHZ; 3.4GHZ; 8; 16; 155W; ; ; 
AMD EPYC 7272; Server; SP3; 2.9GHZ; 3.2GHZ; 12; 24; 120W; ; ; 
AMD EPYC 7281; Server; SP3; 2.1GHZ; 2.7GHZ; 16; 32; 155W; ; 170W; 
AMD EPYC 7282; Server; SP3; 2.8GHZ; 3.2GHZ; 16; 32; 120W; ; ; 
AMD EPYC 7301; Server; SP3; 2.2GHZ; 2.7GHZ; 16; 32; 155W; ; 170W; 
AMD EPYC 7302; Server; SP3; 3.0GHZ; 3.3GHZ; 16; 32; 155W; ; ; 
AMD EPYC 7302P; Server; SP3; 3.0GHZ; 3.3GHZ; 16; 32; 155W; ; ; 
AMD EPYC 7313; Server; SP3; 3.0GHZ; 3.7GHZ; 16; 32; 155W; ; 180W; 
AMD EPYC 7313P; Server; SP3; 3.0GHZ; 3.7GHZ; 16; 32; 155W; ; 180W; 
AMD EPYC 7343; Server; SP3; 3.2GHZ; 3.9GHZ; 16; 32; 190W; 165W; 200W; 
AMD EPYC 7351; Server; SP3; 2.4GHZ; 2.9GHZ; 16; 32; 155W; ; 170W; 
AMD EPYC 7351P; Server; SP3; 2.4GHZ; 2.9GHZ; 16; 32; 155W; ; 170W; 
AMD EPYC 7352; Server; SP3; 2.3GHZ; 3.2GHZ; 24; 48; 155W; ; ; 
AMD EPYC 7371; Server; SP3; 3.1GHZ; 3.8GHZ; 16; 32; ; ; ; 
AMD EPYC 7401P; Server; SP3; 2.0GHZ; 3.0GHZ; 24; 48; 155W; ; 170W; 
AMD EPYC 7402; Server; SP3; 2.8GHZ; 3.4GHZ; 24; 48; 180W; ; ; 
AMD EPYC 7402P; Server; SP3; 2.8GHZ; 3.4GHZ; 24; 48; 180W; ; ; 
AMD EPYC 7413; Server; SP3; 2.7GHZ; 3.6GHZ; 24; 48; 180W; 165W; 200W; 
AMD EPYC 7443P; Server; SP3; 2.9GHZ; 4.0GHZ; 24; 48; 200W; 165W; ; 
AMD EPYC 7451; Server; SP3; 2.3GHZ; 3.2GHZ; 24; 48; 180W; ; ; 
AMD EPYC 7452; Server; SP3; 2.4GHZ; 3.4GHZ; 32; 64; 155W; ; ; 
AMD EPYC 7453; Server; SP3; 2.8GHZ; 3.5GHZ; 28; 56; 225W; ; 240W; 
AMD EPYC 7501; Server; SP3; 2.0GHZ; 3.0GHZ; 32; 64; 155W; ; 170W; 
AMD EPYC 7502; Server; SP3; 2.5GHZ; 3.4GHZ; 32; 64; 180W; ; ; 
AMD EPYC 7502P; Server; SP3; 2.5GHZ; 3.4GHZ; 32; 64; 180W; ; ; 
AMD EPYC 7513; Server; SP3; 2.6GHZ; 3.7GHZ; 32; 64; 200W; 165W; ; 
AMD EPYC 7532; Server; SP3; 2.4GHZ; 3.3GHZ; 32; 64; 200W; ; ; 
AMD EPYC 7542; Server; SP3; 2.9GHZ; 3.4GHZ; 32; 64; 225W; ; ; 
AMD EPYC 7543; Server; SP3; 2.8GHZ; 3.7GHZ; 32; 64; 225W; ; 240W; 
AMD EPYC 7543P; Server; SP3; 2.8GHZ; 3.7GHZ; 32; 64; 225W; ; 240W; 
AMD EPYC 7551; Server; SP3; 2.0GHZ; 3.0GHZ; 32; 64; 180W; ; ; 
AMD EPYC 7551P; Server; SP3; 2.0GHZ; 3.0GHZ; 32; 64; 180W; ; ; 
AMD EPYC 7571; Server; SP3; 2.1GHZ; 2.9GHZ; 32; 64; 120W; ; ; 
AMD EPYC 7601; Server; SP3; 2.2GHZ; 2.7GHZ; 32; 64; 180W; ; ; 
AMD EPYC 7642; Server; SP3; 2.3GHZ; 3.3GHZ; 48; 96; 225W; ; ; 
AMD EPYC 7643; Server; SP3; 2.3GHZ; 3.6GHZ; 48; 96; 225W; ; 240W; 
AMD EPYC 7662; Server; SP3; 2.0GHZ; 3.3GHZ; 64; 128; 225W; ; ; 
AMD EPYC 7702; Server; SP3; 2.0GHZ; 3.4GHZ; 64; 128; 200W; ; ; 
AMD EPYC 7702P; Server; SP3; 2.0GHZ; 3.4GHZ; 64; 128; 200W; ; ; 
AMD EPYC 7713; Server; SP3; 2.0GHZ; 3.7GHZ; 64; 128; 225W; ; 240W; 
AMD EPYC 7713P; Server; SP3; 2.0GHZ; 3.7GHZ; 64; 128; 225W; ; 240W; 
AMD EPYC 7742; Server; SP3; 2.3GHZ; 3.4GHZ; 64; 128; 225W; ; ; 
AMD EPYC 7763; Server; SP3; 2.5GHZ; 3.5GHZ; 64; 128; 280W; 225W; ; 
AMD FirePro A320 APU; Desktop; FM2; 3.8GHZ; 4.2GHZ; 4; 4; 100W; ; ; 
AMD FX-670K Quad-Core; Desktop; FM2; 3.7GHZ; 4.3GHZ; 2; 4; 65W; ; ; 
AMD FX-770K Quad-Core; Desktop; FM2+; 3.5GHZ; 3.9GHZ; 2; 4; 65W; ; ; 
AMD FX-870K Quad Core; ; ; 3.6GHZ; 4.0GHZ; 2; 4; ; ; ; 
AMD FX-4100 Quad-Core; Desktop; AM3+; 3.6GHZ; 3.8GHZ; 2; 4; 95W; ; ; 
AMD FX-4130 Quad-Core; Desktop; AM3+; 3.8GHZ; 3.9GHZ; 2; 4; 125W; ; ; 
AMD FX-4150 Quad-Core; Desktop; AM3+; 4.0GHZ; 4.1GHZ; 4; 4; 125W; ; ; 
AMD FX-4170 Quad-Core; Desktop; AM3+; 4.2GHZ; 4.3GHZ; 2; 4; 125W; ; ; 
AMD FX-4200 Quad-Core; Desktop; AM3+; 3.3GHZ; 3.9GHZ; 4; 4; 125W; ; ; 
AMD FX-4300 Quad-Core; Desktop; AM3+; 3.8GHZ; 4.0GHZ; 2; 4; 95W; ; ; 
AMD FX-4320; Desktop; AM3+; 4.0GHZ; 4.2GHZ; 2; 4; 95W; ; ; 
AMD FX-4330; Desktop; AM3+; 4.0GHZ; 4.1GHZ; 2; 4; 95W; ; ; 
AMD FX-4350 Quad-Core; Desktop; AM3+; 4.2GHZ; 4.3GHZ; 2; 4; 125W; ; ; 
AMD FX-6100 Six-Core; Desktop; AM3+; 3.3GHZ; 3.9GHZ; 3; 6; 95W; ; ; 
AMD FX-6120 Six-Core; Desktop; AM3+; 3.5GHZ; 4.1GHZ; 3; 6; 95W; ; ; 
AMD FX-6130 Six-Core; Desktop; AM3+; 3.6GHZ; 3.9GHZ; 3; 6; 125W; ; ; 
AMD FX-6200 Six-Core; Desktop; AM3+; 3.8GHZ; 4.1GHZ; 3; 6; 125W; ; ; 
AMD FX-6300 Six-Core; Desktop; AM3+; 3.5GHZ; 4.1GHZ; 3; 6; 95W; ; ; 
AMD FX-6330 Six-Core; Desktop; AM3+; 3.6GHZ; 4.2GHZ; 3; 6; 95W; ; ; 
AMD FX-6350 Six-Core; Desktop; AM3+; 3.9GHZ; 4.2GHZ; 3; 6; 125W; ; ; 
AMD FX-7500 APU; Laptop; FP3; 2.1GHZ; 3.3GHZ; 4; 4; 19W; ; ; 
AMD FX-7600P; Laptop; FP3; 2.7GHZ; 3.6GHZ; 4; 4; 35W; ; ; 
AMD FX-7600P APU; Laptop; FP3; 2.7GHZ; 3.6GHZ; 4; 4; 35W; ; ; 
AMD FX-8100 Eight-Core; Desktop; AM3+; 2.8GHZ; 3.7GHZ; 4; 8; 95W; ; ; 
AMD FX-8120 Eight-Core; Desktop; AM3+; 3.1GHZ; 4.0GHZ; 4; 8; 125W; ; ; 
AMD FX-8140 Eight-Core; Desktop; AM3+; 3.2GHZ; 4.1GHZ; 4; 8; 95W; ; ; 
AMD FX-8150 Eight-Core; Desktop; AM3+; 3.6GHZ; 4.2GHZ; 4; 8; 125W; ; ; 
AMD FX-8300 Eight-Core; Desktop; AM3+; 3.3GHZ; 4.2GHZ; 4; 8; 95W; ; ; 
AMD FX-8310 Eight-Core; Desktop; AM3+; 3.4GHZ; 4.3GHZ; 4; 8; 95W; ; ; 
AMD FX-8320 Eight-Core; Desktop; AM3+; 3.5GHZ; 4.0GHZ; 4; 8; 125W; ; ; 
AMD FX-8320E Eight-Core; Desktop; AM3+; 3.2GHZ; 4.0GHZ; 4; 8; 95W; ; ; 
AMD FX-8350 Eight-Core; Desktop; AM3+; 4.0GHZ; 4.2GHZ; 4; 8; 125W; ; ; 
AMD FX-8370 Eight-Core; Desktop; AM3+; 4.0GHZ; 4.3GHZ; 4; 8; 125W; ; ; 
AMD FX-8370E Eight-Core; Desktop; AM3+; 3.3GHZ; 4.3GHZ; 4; 8; 95W; ; ; 
AMD FX-8800P; Laptop; FP4; 2.1GHZ; 3.4GHZ; 2; 4; 35W; ; ; 
AMD FX-9370 Eight-Core; Desktop; AM3+; 4.4GHZ; 4.7GHZ; 4; 8; 220W; ; ; 
AMD FX-9590 Eight-Core; Desktop; AM3+; 4.7GHZ; 5.0GHZ; 4; 8; 220W; ; ; 
AMD FX-9800P; Laptop; ; 2.7GHZ; 3.6GHZ; 4; 4; 15W; ; ; 
